day/month;Time;Temperature;Dew Point;Humidity;Wind;Wind Speed;Wind Gust;Pressure;Precip.;Precip Accum;Condition
16.Aug;12:00 PM;75 F;57 F;53 %;ESE;7 mph;0 mph;28.92 in;0.0 in;Fair
16.Aug;12:30 PM;75 F;59 F;57 %;ESE;9 mph;0 mph;28.92 in;0.0 in;Fair
16.Aug;1:00 PM;75 F;59 F;57 %;SE;11 mph;0 mph;28.89 in;0.0 in;Fair
16.Aug;1:30 PM;77 F;59 F;54 %;SE;11 mph;0 mph;28.92 in;0.0 in;Fair
16.Aug;2:00 PM;77 F;57 F;50 %;ESE;11 mph;0 mph;28.89 in;0.0 in;Partly Cloudy
16.Aug;2:30 PM;77 F;59 F;54 %;ESE;9 mph;0 mph;28.89 in;0.0 in;Partly Cloudy
16.Aug;3:00 PM;79 F;59 F;51 %;ESE;11 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
16.Aug;3:30 PM;81 F;59 F;48 %;E;9 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
16.Aug;4:00 PM;79 F;57 F;47 %;E;13 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
16.Aug;4:30 PM;77 F;59 F;54 %;ESE;11 mph;0 mph;28.89 in;0.0 in;Mostly Cloudy
16.Aug;5:00 PM;75 F;57 F;53 %;ESE;9 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
16.Aug;5:30 PM;79 F;57 F;47 %;ESE;9 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
16.Aug;6:00 PM;77 F;57 F;50 %;ESE;11 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
16.Aug;6:30 PM;79 F;57 F;47 %;ESE;11 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
16.Aug;7:00 PM;77 F;55 F;47 %;E;9 mph;0 mph;28.86 in;0.0 in;Partly Cloudy
16.Aug;7:30 PM;77 F;55 F;47 %;ESE;11 mph;0 mph;28.86 in;0.0 in;Partly Cloudy
16.Aug;8:00 PM;75 F;55 F;50 %;E;9 mph;0 mph;28.86 in;0.0 in;Fair
16.Aug;8:30 PM;73 F;55 F;53 %;E;7 mph;0 mph;28.86 in;0.0 in;Fair
16.Aug;9:00 PM;73 F;55 F;53 %;E;7 mph;0 mph;28.86 in;0.0 in;Fair
16.Aug;9:30 PM;72 F;55 F;57 %;E;7 mph;0 mph;28.86 in;0.0 in;Fair
16.Aug;10:00 PM;72 F;54 F;53 %;ESE;9 mph;0 mph;28.89 in;0.0 in;Fair
16.Aug;10:30 PM;70 F;55 F;60 %;E;7 mph;0 mph;28.86 in;0.0 in;Fair
16.Aug;11:00 PM;70 F;54 F;56 %;E;7 mph;0 mph;28.89 in;0.0 in;Fair
16.Aug;11:30 PM;70 F;55 F;60 %;E;7 mph;0 mph;28.89 in;0.0 in;Fair
17.Aug;12:00 AM;68 F;55 F;64 %;ESE;4 mph;0 mph;28.89 in;0.0 in;Fair
17.Aug;12:30 AM;66 F;55 F;68 %;E;4 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;1:00 AM;63 F;55 F;77 %;E;4 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;1:30 AM;63 F;54 F;72 %;SE;4 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;2:00 AM;61 F;54 F;77 %;SE;4 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;2:30 AM;61 F;55 F;82 %;SE;7 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;3:00 AM;61 F;54 F;77 %;SSE;4 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;3:30 AM;63 F;55 F;77 %;SE;7 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;4:00 AM;66 F;55 F;68 %;SE;7 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;4:30 AM;66 F;55 F;68 %;SE;4 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;5:00 AM;61 F;54 F;77 %;SE;4 mph;0 mph;28.86 in;0.0 in;Fair
17.Aug;5:30 AM;63 F;54 F;72 %;SE;4 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;6:00 AM;61 F;55 F;82 %;SE;7 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;6:30 AM;61 F;55 F;82 %;SE;7 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;7:00 AM;61 F;55 F;82 %;SE;7 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;7:30 AM;61 F;55 F;82 %;SSE;4 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;8:00 AM;63 F;55 F;77 %;SE;7 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;8:30 AM;64 F;57 F;77 %;SE;7 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;9:00 AM;68 F;59 F;73 %;SSE;4 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;9:30 AM;70 F;59 F;68 %;SE;7 mph;0 mph;28.84 in;0.0 in;Partly Cloudy
17.Aug;10:00 AM;70 F;61 F;73 %;S;7 mph;0 mph;28.84 in;0.0 in;Mostly Cloudy
17.Aug;10:30 AM;72 F;61 F;69 %;VAR;2 mph;0 mph;28.84 in;0.0 in;Mostly Cloudy
17.Aug;11:00 AM;72 F;61 F;69 %;VAR;2 mph;0 mph;28.84 in;0.0 in;Mostly Cloudy
17.Aug;11:30 AM;72 F;63 F;73 %;VAR;2 mph;0 mph;28.84 in;0.0 in;Mostly Cloudy
17.Aug;12:00 PM;73 F;63 F;69 %;VAR;2 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;12:30 PM;75 F;63 F;65 %;S;4 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;1:00 PM;75 F;61 F;61 %;S;4 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;1:30 PM;77 F;61 F;57 %;SSW;7 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;2:00 PM;77 F;61 F;57 %;S;7 mph;0 mph;28.84 in;0.0 in;Fair
17.Aug;2:30 PM;77 F;61 F;57 %;SSE;7 mph;0 mph;28.81 in;0.0 in;Partly Cloudy
17.Aug;3:00 PM;77 F;63 F;61 %;S;7 mph;0 mph;28.81 in;0.0 in;Partly Cloudy
17.Aug;3:30 PM;75 F;63 F;65 %;S;7 mph;0 mph;28.81 in;0.0 in;Partly Cloudy
17.Aug;4:00 PM;75 F;63 F;65 %;SSW;2 mph;0 mph;28.81 in;0.0 in;Partly Cloudy
17.Aug;4:30 PM;75 F;64 F;69 %;S;7 mph;0 mph;28.81 in;0.0 in;Partly Cloudy
17.Aug;4:40 PM;73 F;63 F;69 %;S;7 mph;0 mph;28.81 in;0.0 in;Thunder in the Vicinity
17.Aug;5:00 PM;73 F;64 F;73 %;SSW;4 mph;0 mph;28.81 in;0.0 in;Thunder in the Vicinity
17.Aug;5:30 PM;73 F;64 F;73 %;SW;4 mph;0 mph;28.81 in;0.0 in;T-Storm
17.Aug;6:00 PM;68 F;64 F;88 %;SW;4 mph;0 mph;28.81 in;0.0 in;T-Storm
17.Aug;6:30 PM;70 F;70 F;100 %;S;4 mph;0 mph;28.78 in;0.0 in;T-Storm
17.Aug;6:32 PM;70 F;70 F;100 %;S;4 mph;0 mph;28.78 in;0.0 in;Light Rain Shower
17.Aug;7:00 PM;72 F;68 F;88 %;S;4 mph;0 mph;28.78 in;0.0 in;Partly Cloudy
17.Aug;7:30 PM;72 F;66 F;83 %;S;2 mph;0 mph;28.78 in;0.0 in;Fair
17.Aug;8:00 PM;70 F;66 F;88 %;SSE;2 mph;0 mph;28.78 in;0.0 in;Fair
17.Aug;8:30 PM;68 F;64 F;88 %;S;2 mph;0 mph;28.75 in;0.0 in;Fair
17.Aug;9:00 PM;66 F;63 F;88 %;S;2 mph;0 mph;28.78 in;0.0 in;Fair
17.Aug;9:30 PM;64 F;63 F;94 %;ESE;2 mph;0 mph;28.78 in;0.0 in;Fair
17.Aug;10:00 PM;64 F;63 F;94 %;SSE;2 mph;0 mph;28.78 in;0.0 in;Fair
17.Aug;10:30 PM;64 F;61 F;88 %;SSE;2 mph;0 mph;28.78 in;0.0 in;Fair
17.Aug;11:00 PM;63 F;61 F;94 %;CALM;0 mph;0 mph;28.78 in;0.0 in;Fair
17.Aug;11:30 PM;63 F;61 F;94 %;CALM;0 mph;0 mph;28.78 in;0.0 in;Fair
18.Aug;12:00 AM;63 F;61 F;94 %;SE;2 mph;0 mph;28.78 in;0.0 in;Fair
18.Aug;12:30 AM;63 F;61 F;94 %;SSE;2 mph;0 mph;28.78 in;0.0 in;Fair
18.Aug;1:00 AM;61 F;61 F;100 %;CALM;0 mph;0 mph;28.78 in;0.0 in;Fair
18.Aug;1:30 AM;63 F;61 F;94 %;VAR;2 mph;0 mph;28.75 in;0.0 in;Fair
18.Aug;2:00 AM;63 F;59 F;88 %;CALM;0 mph;0 mph;28.75 in;0.0 in;Fair
18.Aug;2:30 AM;61 F;59 F;94 %;CALM;0 mph;0 mph;28.75 in;0.0 in;Fair
18.Aug;3:00 AM;61 F;59 F;94 %;CALM;0 mph;0 mph;28.75 in;0.0 in;Fair
18.Aug;3:30 AM;63 F;61 F;94 %;SE;2 mph;0 mph;28.75 in;0.0 in;Fair
18.Aug;4:00 AM;61 F;59 F;94 %;CALM;0 mph;0 mph;28.75 in;0.0 in;Fair
18.Aug;4:30 AM;61 F;59 F;94 %;S;2 mph;0 mph;28.72 in;0.0 in;Fair
18.Aug;5:00 AM;59 F;57 F;94 %;SSE;2 mph;0 mph;28.72 in;0.0 in;Fair
18.Aug;5:30 AM;59 F;57 F;94 %;CALM;0 mph;0 mph;28.72 in;0.0 in;Fair
18.Aug;6:00 AM;59 F;57 F;94 %;SSE;4 mph;0 mph;28.72 in;0.0 in;Fair
18.Aug;6:30 AM;59 F;57 F;94 %;SE;2 mph;0 mph;28.72 in;0.0 in;Fair
18.Aug;7:00 AM;59 F;57 F;94 %;SSE;2 mph;0 mph;28.72 in;0.0 in;Fair
18.Aug;7:30 AM;63 F;61 F;94 %;SSE;2 mph;0 mph;28.72 in;0.0 in;Fair
18.Aug;8:00 AM;66 F;64 F;94 %;VAR;2 mph;0 mph;28.72 in;0.0 in;Fair
18.Aug;8:30 AM;68 F;64 F;88 %;SE;4 mph;0 mph;28.69 in;0.0 in;Fair
18.Aug;9:00 AM;70 F;63 F;78 %;SSE;4 mph;0 mph;28.69 in;0.0 in;Fair
18.Aug;9:30 AM;72 F;66 F;83 %;S;4 mph;0 mph;28.69 in;0.0 in;Mostly Cloudy
18.Aug;10:00 AM;73 F;64 F;73 %;VAR;2 mph;0 mph;28.69 in;0.0 in;Mostly Cloudy
18.Aug;10:30 AM;75 F;63 F;65 %;SW;4 mph;0 mph;28.69 in;0.0 in;Partly Cloudy
18.Aug;11:00 AM;75 F;61 F;61 %;WSW;4 mph;0 mph;28.69 in;0.0 in;Partly Cloudy
18.Aug;11:30 AM;77 F;63 F;61 %;SW;7 mph;0 mph;28.69 in;0.0 in;Partly Cloudy
18.Aug;12:00 PM;72 F;64 F;78 %;W;9 mph;0 mph;28.69 in;0.0 in;Light Rain Shower
18.Aug;12:07 PM;73 F;64 F;73 %;W;7 mph;0 mph;28.69 in;0.0 in;Thunder in the Vicinity
18.Aug;12:30 PM;75 F;64 F;69 %;W;7 mph;0 mph;28.69 in;0.0 in;Thunder in the Vicinity
18.Aug;12:42 PM;77 F;64 F;65 %;VAR;2 mph;0 mph;28.69 in;0.0 in;Partly Cloudy
18.Aug;1:00 PM;75 F;63 F;65 %;WSW;4 mph;0 mph;28.69 in;0.0 in;Partly Cloudy
18.Aug;1:30 PM;77 F;61 F;57 %;W;7 mph;0 mph;28.69 in;0.0 in;Partly Cloudy
18.Aug;2:00 PM;77 F;61 F;57 %;W;7 mph;0 mph;28.69 in;0.0 in;Partly Cloudy
18.Aug;2:30 PM;77 F;61 F;57 %;SW;9 mph;0 mph;28.69 in;0.0 in;Partly Cloudy
18.Aug;3:00 PM;77 F;61 F;57 %;W;9 mph;0 mph;28.66 in;0.0 in;Partly Cloudy
18.Aug;3:30 PM;79 F;61 F;54 %;WSW;7 mph;0 mph;28.66 in;0.0 in;Partly Cloudy
18.Aug;4:00 PM;79 F;61 F;54 %;WSW;7 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;4:30 PM;79 F;61 F;54 %;SSW;9 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;5:00 PM;79 F;61 F;54 %;SW;11 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;5:30 PM;79 F;61 F;54 %;SW;9 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;6:00 PM;77 F;59 F;54 %;SW;7 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;6:30 PM;75 F;59 F;57 %;WSW;4 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;7:00 PM;73 F;61 F;65 %;WSW;4 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;7:30 PM;73 F;61 F;65 %;W;4 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;8:00 PM;73 F;61 F;65 %;W;2 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;8:30 PM;70 F;63 F;78 %;SSW;2 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
18.Aug;9:00 PM;66 F;63 F;88 %;S;2 mph;0 mph;28.64 in;0.0 in;Fair
18.Aug;9:30 PM;66 F;63 F;88 %;CALM;0 mph;0 mph;28.64 in;0.0 in;Fair
18.Aug;10:00 PM;64 F;61 F;88 %;SE;2 mph;0 mph;28.64 in;0.0 in;Fair
18.Aug;10:30 PM;64 F;64 F;100 %;CALM;0 mph;0 mph;28.64 in;0.0 in;Fair
18.Aug;11:00 PM;64 F;64 F;100 %;CALM;0 mph;0 mph;28.64 in;0.0 in;Fair
18.Aug;11:30 PM;68 F;63 F;83 %;SE;7 mph;0 mph;28.64 in;0.0 in;Mostly Cloudy
19.Aug;12:00 AM;66 F;64 F;94 %;VAR;2 mph;0 mph;28.64 in;0.0 in;Mostly Cloudy
19.Aug;12:30 AM;66 F;64 F;94 %;VAR;2 mph;0 mph;28.64 in;0.0 in;Mostly Cloudy
19.Aug;1:00 AM;66 F;63 F;88 %;VAR;2 mph;0 mph;28.64 in;0.0 in;Mostly Cloudy
19.Aug;1:30 AM;63 F;61 F;94 %;VAR;2 mph;0 mph;28.64 in;0.0 in;Fair
19.Aug;2:00 AM;63 F;63 F;100 %;S;2 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;2:30 AM;61 F;61 F;100 %;CALM;0 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;3:00 AM;61 F;59 F;94 %;SW;2 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;3:30 AM;59 F;57 F;94 %;SW;4 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;4:00 AM;59 F;57 F;94 %;WSW;4 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;4:30 AM;59 F;57 F;94 %;SW;2 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;5:00 AM;61 F;59 F;94 %;W;4 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;5:30 AM;63 F;61 F;94 %;W;7 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;5:52 AM;63 F;61 F;94 %;W;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;6:00 AM;63 F;61 F;94 %;W;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;6:11 AM;63 F;61 F;94 %;WSW;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;6:30 AM;63 F;61 F;94 %;W;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;7:00 AM;63 F;61 F;94 %;WSW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;7:06 AM;63 F;59 F;88 %;WSW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;7:30 AM;63 F;59 F;88 %;SW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;8:00 AM;63 F;59 F;88 %;SSW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;8:14 AM;63 F;61 F;94 %;SW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;8:30 AM;64 F;61 F;88 %;WSW;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;9:00 AM;64 F;63 F;94 %;SW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;9:30 AM;64 F;63 F;94 %;WSW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;10:00 AM;66 F;63 F;88 %;WSW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;10:30 AM;66 F;63 F;88 %;WSW;4 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;10:44 AM;66 F;63 F;88 %;WSW;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;11:00 AM;66 F;63 F;88 %;WSW;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;11:30 AM;68 F;61 F;78 %;WNW;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;12:00 PM;68 F;63 F;83 %;W;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;12:30 PM;70 F;63 F;78 %;W;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;1:00 PM;70 F;63 F;78 %;W;7 mph;0 mph;28.61 in;0.0 in;Mostly Cloudy
19.Aug;1:30 PM;70 F;63 F;78 %;W;7 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;2:00 PM;70 F;61 F;73 %;WNW;7 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;2:30 PM;72 F;61 F;69 %;W;4 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;3:00 PM;72 F;61 F;69 %;WSW;4 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;3:30 PM;72 F;61 F;69 %;W;4 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;4:00 PM;73 F;61 F;65 %;W;4 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;4:30 PM;73 F;63 F;69 %;WNW;7 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;5:00 PM;73 F;61 F;65 %;W;4 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;5:30 PM;73 F;61 F;65 %;WSW;4 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;6:00 PM;73 F;61 F;65 %;VAR;2 mph;0 mph;28.61 in;0.0 in;Fair
19.Aug;6:30 PM;70 F;63 F;78 %;WNW;7 mph;0 mph;28.61 in;0.0 in;Light Rain Shower
19.Aug;7:00 PM;70 F;64 F;83 %;W;4 mph;0 mph;28.61 in;0.0 in;Light Rain Shower
19.Aug;7:30 PM;68 F;63 F;83 %;NW;4 mph;0 mph;28.61 in;0.0 in;Light Rain Shower
19.Aug;8:00 PM;66 F;64 F;94 %;W;4 mph;0 mph;28.61 in;0.0 in;Light Rain Shower
19.Aug;8:30 PM;66 F;64 F;94 %;W;4 mph;0 mph;28.61 in;0.0 in;Partly Cloudy
19.Aug;9:00 PM;66 F;64 F;94 %;VAR;2 mph;0 mph;28.64 in;0.0 in;Fair
19.Aug;9:30 PM;66 F;63 F;88 %;CALM;0 mph;0 mph;28.64 in;0.0 in;Fair
19.Aug;10:00 PM;64 F;63 F;94 %;CALM;0 mph;0 mph;28.64 in;0.0 in;Fair
19.Aug;10:30 PM;66 F;63 F;88 %;WNW;4 mph;0 mph;28.64 in;0.0 in;Cloudy
19.Aug;11:00 PM;64 F;64 F;100 %;W;4 mph;0 mph;28.64 in;0.0 in;Light Rain Shower
19.Aug;11:30 PM;64 F;63 F;94 %;W;4 mph;0 mph;28.64 in;0.0 in;Mostly Cloudy
20.Aug;12:00 AM;64 F;61 F;88 %;W;4 mph;0 mph;28.64 in;0.0 in;Partly Cloudy
20.Aug;12:30 AM;64 F;61 F;88 %;W;4 mph;0 mph;28.64 in;0.0 in;Fair
20.Aug;1:00 AM;63 F;61 F;94 %;WNW;4 mph;0 mph;28.64 in;0.0 in;Fair
20.Aug;1:30 AM;63 F;61 F;94 %;WNW;4 mph;0 mph;28.64 in;0.0 in;Fair
20.Aug;2:00 AM;63 F;61 F;94 %;W;4 mph;0 mph;28.64 in;0.0 in;Fair
20.Aug;2:30 AM;63 F;61 F;94 %;W;4 mph;0 mph;28.66 in;0.0 in;Fair
20.Aug;2:54 AM;63 F;61 F;94 %;W;4 mph;0 mph;28.66 in;0.0 in;Mostly Cloudy
20.Aug;3:00 AM;63 F;61 F;94 %;W;4 mph;0 mph;28.66 in;0.0 in;Mostly Cloudy
20.Aug;3:30 AM;63 F;61 F;94 %;W;2 mph;0 mph;28.66 in;0.0 in;Cloudy
20.Aug;4:00 AM;63 F;61 F;94 %;W;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;4:30 AM;63 F;61 F;94 %;WNW;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;5:00 AM;63 F;61 F;94 %;WNW;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;5:30 AM;63 F;61 F;94 %;W;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;5:46 AM;61 F;61 F;100 %;WNW;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;5:50 AM;61 F;61 F;100 %;W;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;6:00 AM;61 F;61 F;100 %;W;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;6:11 AM;61 F;61 F;100 %;W;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;6:30 AM;61 F;61 F;100 %;W;4 mph;0 mph;28.66 in;0.0 in;Fog
20.Aug;7:00 AM;61 F;61 F;100 %;W;7 mph;0 mph;28.69 in;0.0 in;Fog
20.Aug;7:30 AM;61 F;61 F;100 %;WNW;4 mph;0 mph;28.69 in;0.0 in;Fog
20.Aug;7:45 AM;61 F;61 F;100 %;WNW;7 mph;0 mph;28.69 in;0.0 in;Fog
20.Aug;8:00 AM;61 F;61 F;100 %;WNW;7 mph;0 mph;28.69 in;0.0 in;Fog
20.Aug;8:30 AM;61 F;61 F;100 %;WNW;7 mph;0 mph;28.69 in;0.0 in;Fog
20.Aug;9:00 AM;61 F;61 F;100 %;WNW;7 mph;0 mph;28.72 in;0.0 in;Fog
20.Aug;9:30 AM;63 F;63 F;100 %;WNW;7 mph;0 mph;28.72 in;0.0 in;Cloudy
20.Aug;10:00 AM;64 F;64 F;100 %;W;7 mph;0 mph;28.72 in;0.0 in;Cloudy
20.Aug;10:30 AM;64 F;63 F;94 %;WNW;9 mph;0 mph;28.72 in;0.0 in;Cloudy
20.Aug;11:00 AM;64 F;63 F;94 %;WNW;9 mph;0 mph;28.75 in;0.0 in;Cloudy
20.Aug;11:30 AM;66 F;63 F;88 %;W;7 mph;0 mph;28.75 in;0.0 in;Cloudy
20.Aug;12:00 PM;68 F;61 F;78 %;W;7 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
20.Aug;12:30 PM;70 F;63 F;78 %;W;4 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
20.Aug;12:38 PM;68 F;61 F;78 %;WSW;7 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
20.Aug;1:00 PM;70 F;61 F;73 %;W;7 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
20.Aug;1:30 PM;73 F;63 F;69 %;W;7 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
20.Aug;2:00 PM;73 F;63 F;69 %;W;7 mph;0 mph;28.75 in;0.0 in;Mostly Cloudy
20.Aug;2:30 PM;72 F;63 F;73 %;WNW;7 mph;0 mph;28.78 in;0.0 in;Mostly Cloudy
20.Aug;3:00 PM;73 F;63 F;69 %;WNW;7 mph;0 mph;28.78 in;0.0 in;Mostly Cloudy
20.Aug;3:30 PM;77 F;63 F;61 %;WNW;7 mph;0 mph;28.78 in;0.0 in;Mostly Cloudy
20.Aug;4:00 PM;77 F;63 F;61 %;NW;9 mph;0 mph;28.78 in;0.0 in;Mostly Cloudy
20.Aug;4:30 PM;73 F;63 F;69 %;WNW;9 mph;0 mph;28.78 in;0.0 in;Mostly Cloudy
20.Aug;5:00 PM;73 F;61 F;65 %;NNW;9 mph;0 mph;28.78 in;0.0 in;Partly Cloudy
20.Aug;5:30 PM;75 F;61 F;61 %;WNW;7 mph;0 mph;28.78 in;0.0 in;Partly Cloudy
20.Aug;6:00 PM;75 F;61 F;61 %;NNW;11 mph;0 mph;28.78 in;0.0 in;Partly Cloudy
20.Aug;6:30 PM;75 F;61 F;61 %;NNW;11 mph;0 mph;28.78 in;0.0 in;Partly Cloudy
20.Aug;7:00 PM;75 F;61 F;61 %;N;9 mph;0 mph;28.78 in;0.0 in;Fair
20.Aug;7:30 PM;73 F;63 F;69 %;NW;7 mph;0 mph;28.78 in;0.0 in;Fair
20.Aug;8:00 PM;73 F;63 F;69 %;WNW;4 mph;0 mph;28.81 in;0.0 in;Fair
20.Aug;8:30 PM;72 F;64 F;78 %;W;4 mph;0 mph;28.81 in;0.0 in;Fair
20.Aug;9:00 PM;68 F;61 F;78 %;W;2 mph;0 mph;28.81 in;0.0 in;Fair
20.Aug;9:30 PM;66 F;63 F;88 %;CALM;0 mph;0 mph;28.84 in;0.0 in;Fair
20.Aug;10:00 PM;64 F;61 F;88 %;CALM;0 mph;0 mph;28.84 in;0.0 in;Fair
20.Aug;10:30 PM;64 F;61 F;88 %;CALM;0 mph;0 mph;28.84 in;0.0 in;Fair
20.Aug;11:00 PM;64 F;61 F;88 %;CALM;0 mph;0 mph;28.84 in;0.0 in;Fair
20.Aug;11:30 PM;63 F;61 F;94 %;CALM;0 mph;0 mph;28.84 in;0.0 in;Fair
21.Aug;12:00 AM;63 F;61 F;94 %;CALM;0 mph;0 mph;28.86 in;0.0 in;Fair
21.Aug;12:30 AM;63 F;61 F;94 %;SW;2 mph;0 mph;28.86 in;0.0 in;Mostly Cloudy
21.Aug;1:00 AM;63 F;61 F;94 %;CALM;0 mph;0 mph;28.86 in;0.0 in;Fair
21.Aug;1:30 AM;63 F;61 F;94 %;CALM;0 mph;0 mph;28.86 in;0.0 in;Fair
21.Aug;2:00 AM;61 F;61 F;100 %;CALM;0 mph;0 mph;28.86 in;0.0 in;Fair
21.Aug;2:30 AM;61 F;59 F;94 %;CALM;0 mph;0 mph;28.86 in;0.0 in;Fog
21.Aug;2:32 AM;61 F;59 F;94 %;CALM;0 mph;0 mph;28.86 in;0.0 in;Fog
21.Aug;2:38 AM;61 F;59 F;94 %;CALM;0 mph;0 mph;28.86 in;0.0 in;Fog
21.Aug;3:00 AM;59 F;59 F;100 %;CALM;0 mph;0 mph;28.86 in;0.0 in;Fog
21.Aug;3:30 AM;59 F;57 F;94 %;CALM;0 mph;0 mph;28.89 in;0.0 in;Fog
21.Aug;4:00 AM;59 F;57 F;94 %;CALM;0 mph;0 mph;28.89 in;0.0 in;Fog
21.Aug;4:30 AM;57 F;57 F;100 %;CALM;0 mph;0 mph;28.89 in;0.0 in;Fog
21.Aug;4:34 AM;57 F;57 F;100 %;CALM;0 mph;0 mph;28.89 in;0.0 in;Fog
21.Aug;5:00 AM;57 F;57 F;100 %;CALM;0 mph;0 mph;28.89 in;0.0 in;Fog
